Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
1,0,0,0,36,1,0,2,0,1,0,0,1,1,0,1,3,3565.65,0
0,0,1,0,63,1,1,2,0,1,1,0,1,1,0,1,0,6603.0,1
1,1,0,0,32,1,0,1,0,1,0,1,0,0,0,0,2,1830.1,0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,6223.8,0
1,0,1,1,66,1,1,1,1,1,1,0,0,0,0,1,2,4508.65,0
0,0,0,0,63,1,0,0,0,0,0,0,0,0,1,0,1,1328.15,0
1,0,0,1,41,1,0,0,0,0,0,0,0,0,1,1,3,865.0,0
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,72.1,0
1,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,0,168.2,1
1,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,2,1303.5,0
1,0,0,0,23,0,2,1,0,0,0,0,1,1,0,1,0,996.85,0
1,1,1,0,64,1,0,2,1,1,1,0,0,1,1,0,2,6430.9,0
0,0,1,1,37,1,1,1,1,0,1,1,0,0,2,1,3,2278.75,0
0,0,0,1,17,1,0,1,0,0,0,0,0,0,1,0,1,681.4,0
1,1,0,0,7,1,0,2,0,0,0,0,1,1,0,1,0,574.35,0
0,0,1,1,4,1,1,2,0,1,1,0,0,0,0,1,2,371.9,1
1,1,0,0,21,0,2,1,1,0,0,0,1,0,0,1,0,840.1,1
1,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,2,846.0,1
1,1,0,0,16,1,1,1,1,0,0,0,0,0,0,1,0,889.0,0
0,0,1,0,64,1,1,2,0,1,0,1,1,1,2,1,0,6823.4,0
0,1,1,0,27,0,2,1,1,0,0,0,0,0,0,0,3,805.1,1
0,0,1,1,42,1,1,2,1,0,0,0,1,1,1,0,0,4016.75,0
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,83.75,0
1,0,0,0,41,1,0,2,0,1,0,1,1,1,2,1,2,3959.15,0
0,0,1,0,58,1,0,1,0,0,1,0,0,0,1,0,3,2878.55,0
1,0,0,0,47,1,0,0,0,0,0,0,0,0,2,1,1,945.7,0
0,0,0,0,18,1,0,2,0,0,0,1,0,0,0,1,2,1373.05,0
0,0,0,0,5,1,0,2,0,0,1,0,1,1,0,0,2,492.55,1
0,0,1,0,23,1,0,1,1,0,0,0,0,1,0,1,2,1406.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.15,0
0,0,1,0,71,1,1,2,0,0,1,0,1,1,1,1,3,6962.85,0
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,8126.65,0
0,0,1,1,33,1,0,0,0,0,0,0,0,0,1,0,1,690.25,0
0,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1,0,181.5,1
0,0,0,1,24,0,2,1,1,0,0,1,0,0,2,0,1,830.8,0
1,0,1,1,56,1,1,2,0,1,1,1,0,1,1,1,3,5608.4,0
0,0,0,0,37,1,0,2,0,1,0,0,1,1,0,1,3,3646.8,0
1,0,0,0,43,1,1,1,0,1,1,1,1,1,1,0,3,3662.25,0
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,25.35,0
1,0,1,0,25,1,1,2,0,0,1,1,1,1,0,1,2,2566.5,1
1,0,0,0,61,1,1,1,1,1,1,1,1,1,2,0,0,5308.7,0
0,0,0,0,17,1,1,2,0,0,1,1,0,0,1,0,0,1410.25,0
1,0,1,0,41,1,0,2,0,1,1,1,0,0,1,1,2,3339.05,0
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,50.65,1
0,1,1,1,72,0,2,1,1,1,1,1,1,1,2,1,2,4732.35,0
0,0,0,0,1,1,1,2,0,1,0,0,0,1,0,1,3,90.85,1
0,0,0,0,48,1,1,2,0,1,1,0,1,1,2,1,2,5067.45,0
0,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,214.75,1
1,1,1,0,55,1,1,2,0,1,1,0,0,0,0,1,0,4874.7,1
1,0,0,0,42,0,2,1,1,1,1,1,0,1,1,1,0,2348.45,0
0,0,0,0,44,1,1,2,0,0,1,0,0,1,0,1,1,4063.0,0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,44.0,0
1,0,0,0,27,1,1,2,0,0,0,0,1,1,0,1,2,2595.25,0
0,1,1,0,27,1,1,1,0,1,1,1,1,1,0,1,2,2309.55,0
1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,89.3,0
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,1,367.55,0
1,1,1,0,42,1,1,2,0,0,0,0,1,1,0,1,0,3944.5,0
1,0,0,0,66,1,1,1,1,1,1,1,1,1,2,1,3,5965.95,0
0,1,1,0,33,1,1,2,1,0,1,1,1,1,0,1,2,3694.7,0
1,0,0,0,34,1,0,2,0,1,0,0,0,0,0,1,3,2524.45,1
0,1,0,0,33,0,2,1,0,0,1,1,1,1,0,1,0,1803.7,0
1,0,1,1,23,1,0,0,0,0,0,0,0,0,1,0,1,415.1,0
1,0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,2,624.15,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,3,237.7,0
0,0,1,1,69,1,1,2,0,0,1,0,1,1,0,1,3,7007.6,1
1,0,1,0,68,1,0,1,1,0,0,1,0,0,1,0,2,3848.8,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,1,419.4,0
0,0,0,0,72,1,0,0,0,0,0,0,0,0,2,1,3,1468.75,0
0,0,1,1,60,1,1,2,1,0,1,0,1,0,1,1,2,5812.0,0
0,1,1,1,32,1,0,2,0,1,0,0,1,1,0,1,1,2861.45,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.9,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.6,1
0,1,0,0,3,1,1,2,0,1,0,0,0,0,0,1,0,233.7,1
1,0,1,0,46,1,1,0,0,0,0,0,0,0,1,1,2,1066.15,0
1,0,1,0,29,1,1,2,0,0,0,0,0,0,0,1,0,2149.05,0
0,0,0,0,51,1,1,2,0,1,1,1,0,0,0,1,0,4473.0,0
1,1,1,0,48,1,0,2,0,0,0,0,0,0,0,1,2,3545.05,0
1,0,1,1,16,1,0,2,0,1,0,0,0,0,0,0,2,1195.75,0
0,0,1,0,70,1,1,2,0,1,1,1,0,1,2,1,2,6858.9,0
1,0,1,1,40,1,1,0,0,0,0,0,0,0,2,1,1,1024.7,0
1,0,1,1,22,1,0,2,0,1,0,0,0,1,0,0,0,1845.9,1
1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,2,75.3,1
1,0,1,1,5,1,1,0,0,0,0,0,0,0,0,1,1,132.25,0
1,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,2,515.45,0
0,0,0,1,29,1,1,2,0,1,1,1,0,1,1,0,3,2830.45,0
0,0,1,1,44,1,1,0,0,0,0,0,0,0,1,0,1,1110.5,0
1,0,0,0,10,0,2,1,1,1,1,0,0,0,0,0,2,449.3,0
1,1,1,0,55,1,1,1,0,0,0,0,0,0,0,0,2,2838.55,0
0,1,1,0,52,1,1,2,0,1,1,0,1,1,1,1,2,5376.4,0
1,0,1,1,10,1,1,2,0,0,0,0,0,1,0,0,0,858.6,0
0,0,0,0,18,1,1,2,0,0,0,0,0,0,0,1,2,1395.05,0
1,0,1,0,68,1,1,1,1,0,0,1,0,0,1,0,2,3975.7,0
1,0,1,1,61,1,0,0,0,0,0,0,0,0,0,1,1,1182.55,1
1,0,1,1,72,0,2,1,1,1,1,1,1,1,2,1,3,4784.45,0
0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,119.5,0
0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,518.9,1
0,0,1,0,41,1,0,0,0,0,0,0,0,0,2,1,0,899.45,0
1,0,0,0,26,0,2,1,0,0,1,1,1,0,0,1,3,1183.8,0
0,0,1,0,36,1,0,0,0,0,0,0,0,0,1,0,2,720.05,0
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,8468.2,0
0,0,1,0,35,1,1,2,0,0,0,1,0,1,0,1,2,3161.2,0
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,55.05,0
1,0,1,1,16,1,1,2,1,0,1,1,1,1,0,1,0,1882.55,0
1,1,0,0,49,1,1,2,1,0,0,0,1,1,0,0,3,5070.4,0
1,0,1,0,54,1,1,2,1,1,1,1,1,1,1,1,1,6049.5,0
1,0,0,1,18,1,1,1,1,0,0,0,0,1,0,0,0,1166.7,0
1,0,1,0,36,1,0,2,0,0,0,0,0,1,0,0,0,2937.65,0
1,0,0,0,60,1,1,2,0,1,1,0,1,1,0,1,0,6396.45,1
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,69.55,1
1,0,1,1,52,1,1,0,0,0,0,0,0,0,2,1,2,1270.25,0
0,0,1,1,8,1,0,2,0,0,1,0,1,1,0,1,0,759.55,0
0,0,1,1,72,1,0,2,1,1,0,1,1,1,2,0,2,7611.55,0
1,0,0,0,64,1,1,0,0,0,0,0,0,0,1,0,1,1642.75,0
1,1,0,0,22,1,0,1,1,0,1,1,0,1,0,1,1,1545.4,0
0,0,1,0,60,0,2,1,0,1,1,1,1,1,0,1,2,3582.4,0
1,0,1,1,28,1,0,2,0,0,0,0,0,1,0,1,0,2227.1,1
1,0,1,0,61,1,1,0,0,0,0,0,0,0,2,0,1,1417.9,0
1,0,0,0,24,1,1,2,0,1,1,0,1,1,0,1,0,2494.65,0
0,0,1,1,28,1,0,2,0,1,1,1,1,0,1,0,2,2768.35,0
1,0,1,1,30,1,0,1,0,1,1,1,1,1,2,0,2,2369.3,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,38.0,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.1,0
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,100.9,0
1,0,1,0,24,1,0,1,0,1,0,0,1,1,0,1,2,1614.05,0
0,0,1,1,4,1,1,2,0,0,1,0,1,1,0,0,0,385.9,1
0,0,0,0,7,1,1,2,0,1,0,0,1,1,0,1,0,673.25,1
0,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,2,8404.9,0
0,0,0,0,70,0,2,1,0,0,0,1,0,1,2,1,1,2799.75,0
0,1,1,0,64,1,1,2,0,0,1,1,1,1,2,0,0,6538.45,0
0,0,1,1,72,1,1,2,0,1,0,0,1,0,1,1,0,6588.95,0
1,0,0,1,44,1,0,0,0,0,0,0,0,0,2,0,1,868.1,0
1,0,1,1,13,1,0,1,0,0,0,0,0,1,0,0,0,734.35,1
1,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,1,330.6,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.0,1
0,0,1,0,9,1,0,1,0,0,1,0,1,1,0,1,1,564.4,0
0,0,1,0,24,1,0,1,1,0,0,1,0,0,0,0,1,1315.35,0
1,0,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,74.7,1
0,0,0,0,24,1,1,2,0,1,0,0,0,0,0,1,0,1861.5,1
0,1,1,1,35,1,0,1,0,1,0,1,1,1,0,1,0,2747.2,0
1,0,1,1,7,1,0,1,1,1,1,1,1,0,0,1,0,554.05,0
0,0,0,0,5,1,0,2,0,0,0,1,1,1,0,1,0,453.4,1
1,0,0,1,15,1,0,2,0,0,0,0,0,0,0,0,2,994.8,1
0,0,1,1,11,1,0,0,0,0,0,0,0,0,2,0,1,225.75,0
1,0,1,0,48,0,2,1,1,0,1,0,0,1,0,1,2,2145.0,1
1,1,0,0,20,1,0,2,0,0,0,0,0,1,0,1,0,1671.6,0
1,0,1,0,72,1,1,2,0,1,1,1,1,1,1,1,2,8003.8,0
1,0,1,1,8,1,0,2,0,1,0,0,1,0,0,1,0,680.05,1
0,0,1,1,72,1,1,2,0,0,0,0,0,1,2,1,3,6130.85,0
1,0,0,0,15,1,1,2,0,1,0,0,1,1,0,1,0,1415.0,0
0,0,0,0,72,1,1,1,0,1,1,1,1,1,2,1,2,6201.95,0
0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,74.35,1
0,0,1,1,63,1,1,2,0,1,1,0,1,1,2,1,2,6597.25,0
1,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,0,114.15,0
1,0,1,0,2,1,0,2,1,0,0,0,0,0,0,1,0,139.4,1
0,1,1,0,61,1,1,1,0,1,0,0,0,1,1,0,2,3902.6,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.4,0
0,0,0,0,22,0,2,1,0,1,1,0,0,1,1,1,2,903.6,1
0,0,1,0,28,1,0,1,1,1,0,1,0,0,0,0,1,1785.65,0
1,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,2,1397.65,0
1,1,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,131.05,1
1,0,0,0,12,1,1,2,1,1,1,0,0,1,0,1,2,1238.45,1
0,0,0,0,34,1,1,2,1,1,1,1,1,1,1,0,3,3899.05,0
1,1,1,0,71,1,1,2,1,0,0,0,0,0,2,1,3,5676.0,0
1,0,1,1,70,1,1,1,1,0,0,0,0,1,1,0,2,4543.15,0
1,0,1,1,52,1,0,2,1,0,1,1,0,0,0,1,2,4326.8,0
0,0,0,1,69,1,1,1,1,1,1,1,1,0,2,1,3,5502.55,0
1,1,0,0,20,1,1,2,0,1,1,0,0,1,0,1,0,1782.4,1
0,0,0,1,11,1,1,2,0,0,1,0,0,0,0,1,1,851.8,0
0,0,1,0,2,1,0,2,0,0,0,1,1,1,0,1,0,167.5,1
1,0,1,1,6,1,1,2,0,0,0,1,0,0,0,1,0,502.85,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.85,0
0,1,1,1,20,1,0,2,1,0,1,1,0,1,1,0,3,1818.3,0
0,0,0,0,61,1,1,2,1,0,1,0,1,1,0,1,0,6300.15,0
1,1,1,0,5,1,1,2,0,0,0,0,0,0,0,1,0,334.8,1
1,0,0,0,56,1,1,2,0,1,0,1,1,1,0,1,2,5916.95,0
0,0,0,0,30,1,1,2,1,1,1,1,0,0,0,1,3,2852.4,0
0,0,0,0,40,1,1,2,0,0,1,1,1,1,0,0,2,4131.95,1
1,0,0,0,28,1,0,1,1,0,0,1,0,0,1,0,1,1546.3,0
1,1,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,302.6,0
1,1,1,0,27,1,0,2,1,0,0,0,0,0,0,1,2,1929.35,1
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,265.45,0
0,0,1,1,67,1,1,2,0,1,1,0,1,1,1,1,0,6989.45,0
0,1,1,0,29,1,1,1,0,0,0,0,0,0,0,1,0,1442.0,0
0,0,1,1,55,1,1,2,0,0,0,0,0,1,0,0,2,4713.4,0
1,0,0,0,23,1,1,2,0,0,0,0,0,0,0,0,2,1758.6,1
0,0,1,0,34,1,1,2,0,0,1,0,1,1,0,1,0,3480.0,1
0,0,0,0,52,1,0,2,1,0,1,0,1,0,1,0,0,4738.3,0
0,1,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,8399.15,0
0,0,1,1,58,1,1,2,0,1,0,1,1,0,1,1,3,5430.35,0
0,0,1,1,35,1,0,0,0,0,0,0,0,0,2,0,1,686.95,0
1,1,0,0,56,1,1,2,0,1,1,1,1,0,2,1,2,5706.3,0
1,0,1,1,24,1,0,0,0,0,0,0,0,0,2,1,3,490.65,0
0,0,1,1,70,1,0,0,0,0,0,0,0,0,2,0,3,1360.25,0
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,174.45,0
0,1,1,1,68,1,1,2,0,0,1,1,1,1,1,1,3,7379.8,0
1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,85.0,1
0,0,0,0,12,1,1,2,0,0,1,0,1,0,0,1,0,1021.75,0
1,0,1,0,63,1,1,2,0,1,0,0,0,0,0,1,2,5029.05,0
1,0,1,1,33,1,0,1,1,1,1,0,0,0,1,1,1,1955.4,0
1,0,1,0,69,1,0,2,0,1,0,0,1,1,1,1,3,6744.2,0
1,0,1,1,60,1,0,1,0,1,1,1,1,1,2,1,2,4946.7,0
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,2,8248.5,0
1,0,0,0,11,1,1,1,0,0,0,0,0,1,0,1,1,601.6,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.55,0
0,0,0,0,10,1,1,2,0,0,0,0,1,0,0,1,2,834.1,1
0,0,0,0,13,0,2,1,1,0,0,1,1,0,0,1,3,597.0,1
0,0,1,1,34,1,0,2,0,0,0,0,0,1,1,1,2,2647.2,0
0,0,1,1,39,1,0,2,0,1,0,0,1,0,0,1,1,3266.0,1
1,0,0,0,65,1,1,2,0,1,0,1,1,1,1,1,2,6744.25,0
0,1,1,0,50,1,1,2,1,1,1,0,1,0,1,1,2,5265.5,0
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,311.6,0
0,0,1,1,72,1,1,2,1,1,1,0,1,1,2,1,2,7966.9,0
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,2,8220.4,0
0,0,1,1,55,1,0,0,0,0,0,0,0,0,2,0,2,1153.25,0
1,0,1,1,23,1,1,0,0,0,0,0,0,0,2,1,3,514.75,0
0,0,0,0,32,1,1,2,0,1,0,0,0,0,0,1,2,2596.15,1
1,0,1,1,56,1,1,1,1,0,1,0,0,1,1,1,2,3808.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,19.9,0
0,0,0,0,38,1,0,1,1,1,0,1,1,0,1,0,1,2708.2,0
0,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,0,760.05,0
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,49.3,0
0,0,1,0,56,1,1,2,0,1,0,1,1,1,1,1,0,6033.3,0
0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,89.05,0
0,0,1,1,7,1,0,1,1,0,0,0,1,1,0,0,3,516.15,0
0,0,1,1,59,1,1,2,0,0,1,0,1,1,2,1,3,5861.75,0
0,0,0,0,7,1,0,1,0,0,1,1,1,0,0,0,2,445.95,0
0,0,1,1,71,1,0,1,1,0,1,1,0,1,2,1,3,4973.4,0
0,0,1,1,15,1,0,2,1,0,0,1,1,1,1,0,0,1667.25,0
0,0,1,0,71,1,1,1,1,1,0,1,1,0,2,0,3,5357.75,0
1,0,0,0,35,1,1,2,0,0,1,0,1,1,0,1,0,3527.6,1
1,0,0,0,11,0,2,1,0,1,1,1,0,0,1,1,3,422.6,0
1,0,1,1,60,1,0,0,0,0,0,0,0,0,2,1,3,1103.25,0
0,1,0,0,47,1,1,1,0,1,0,1,0,0,2,0,2,2754.0,0
1,0,0,0,11,1,0,1,0,0,1,1,0,1,1,0,3,697.25,0
0,0,1,0,56,1,1,2,0,1,0,0,1,1,1,0,3,5614.45,1
1,1,1,0,28,1,1,2,0,1,1,1,1,1,0,1,0,3204.4,0
0,0,1,0,61,1,0,1,1,1,0,1,1,1,2,1,1,4747.65,0
0,0,1,1,31,1,1,2,1,0,1,0,1,0,1,0,2,3082.1,0
0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,0,597.9,0
0,1,1,0,35,1,1,2,1,1,0,0,0,1,0,1,0,3365.4,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,38.8,0
1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,0,1,233.55,1
1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,75.3,1
1,1,0,0,4,1,1,2,0,0,1,0,1,0,0,1,0,346.2,1
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19.0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,61.7,0
1,1,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,85.7,1
0,0,0,0,52,1,0,1,1,1,0,0,1,0,2,1,3,3342.45,0
0,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,1,85.1,0
0,0,1,0,72,1,1,2,1,1,1,0,0,1,2,1,0,7422.1,0
0,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,0,6668.05,0
0,0,1,0,72,1,1,2,1,0,1,1,1,1,2,1,3,8071.05,0
0,0,1,1,46,1,1,0,0,0,0,0,0,0,1,0,0,1174.8,0
0,0,1,1,63,1,1,1,1,1,1,0,1,1,2,0,3,5435.0,0
0,0,0,0,30,1,0,2,1,1,1,0,0,0,0,1,3,2438.6,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.6,0
1,0,0,0,12,1,1,1,1,0,1,1,0,0,0,1,1,713.75,1
0,0,0,0,16,0,2,1,1,1,1,1,1,0,2,0,1,916.15,0
0,0,0,0,4,1,1,1,0,0,0,1,0,1,0,0,1,237.2,0
0,0,1,0,51,1,1,2,0,1,0,0,0,1,1,1,3,4614.55,0
0,0,1,0,65,1,0,0,0,0,0,0,0,0,2,1,3,1414.45,0
0,0,0,0,16,1,0,2,0,0,0,1,0,0,0,1,3,1170.5,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,47.7,0
1,0,1,1,66,1,1,2,0,0,0,0,0,0,1,1,2,4859.25,0
0,0,0,0,46,1,1,2,0,1,1,1,1,1,2,0,0,4903.2,0
1,0,0,0,32,1,1,2,1,0,1,1,1,1,1,1,2,3608.0,0
0,0,1,0,72,1,1,1,1,0,1,1,1,1,2,0,3,6094.25,0
0,0,1,1,38,1,0,1,1,0,1,1,1,1,2,0,3,3084.9,0
0,0,0,1,51,1,0,1,0,0,0,1,0,0,1,0,3,2356.75,0
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,0,2,8306.05,0
1,1,1,0,65,1,1,2,1,0,1,0,1,1,0,0,2,6786.4,1
0,0,1,1,9,0,2,1,0,1,0,0,0,0,0,1,0,248.95,1
1,0,1,1,9,1,0,1,1,1,1,1,0,0,0,0,1,663.05,1
0,0,0,1,66,1,0,0,0,0,0,0,0,0,2,0,1,1357.1,0
1,1,0,0,44,1,1,2,1,1,1,0,1,1,1,1,3,4860.35,0
0,0,0,0,50,1,1,1,0,0,1,1,0,1,2,0,2,3418.2,0
1,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,1,631.4,0
0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,1,3,186.3,0
1,1,0,0,66,1,1,2,0,0,1,1,1,1,1,1,3,6976.75,0
1,0,0,0,57,1,1,2,1,1,0,1,0,0,0,1,2,4884.85,0
1,0,0,0,7,1,1,2,0,1,0,0,0,0,0,1,2,522.95,0
0,1,1,1,10,0,2,1,0,0,0,0,0,1,0,1,2,362.6,0
1,0,0,0,62,1,1,2,1,1,1,0,0,0,1,1,0,5755.8,0
0,0,1,1,40,1,0,2,0,0,1,0,1,0,1,1,0,3355.65,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,2,0,1,406.95,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,137.6,1
1,0,1,0,25,1,0,2,0,0,0,1,1,1,0,1,0,2395.7,0
0,0,1,0,23,1,1,2,0,1,1,0,0,0,0,0,0,1968.1,0
1,1,1,0,66,1,1,2,0,1,1,0,1,1,1,0,3,6819.45,0
1,1,0,0,72,1,1,2,0,1,1,1,1,1,2,0,0,7943.45,0
0,1,1,0,49,1,1,2,0,1,0,0,0,1,0,0,3,4547.25,1
0,1,1,1,43,1,1,2,0,1,1,1,1,1,0,1,2,4687.9,1
1,0,1,0,46,1,1,1,1,0,0,0,0,0,0,0,2,2473.95,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,3,6562.9,0
0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,1,176.3,0
1,0,0,0,40,0,2,1,1,0,0,1,1,1,1,1,2,2236.2,0
1,0,1,1,65,1,1,2,0,1,1,0,1,1,0,1,0,6985.65,1
0,0,0,0,31,1,0,2,0,0,1,1,1,1,2,0,2,3109.9,0
1,0,1,0,68,1,1,1,1,1,1,1,0,0,2,0,3,4911.35,0
0,1,1,1,56,1,1,2,1,0,1,0,1,1,1,1,2,5794.65,1
0,0,1,0,10,1,1,2,0,0,0,0,0,1,0,1,0,855.3,1
0,0,1,1,68,1,1,0,0,0,0,0,0,0,2,0,2,1620.2,0
1,0,1,1,43,1,0,1,0,0,0,0,1,0,0,0,0,2499.3,1
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,89.55,1
1,1,0,0,49,1,0,2,0,1,1,0,0,1,1,1,2,4287.2,0
1,0,1,1,15,1,1,0,0,0,0,0,0,0,0,1,0,394.85,0
0,1,1,0,20,1,1,2,0,0,0,0,1,1,0,1,0,1899.65,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.7,1
0,0,1,1,50,1,1,1,0,0,1,1,1,0,1,1,0,3442.15,0
1,1,0,0,2,1,1,2,0,1,0,0,0,1,0,0,0,161.5,1
0,1,0,0,24,1,0,2,0,0,0,0,0,0,0,0,3,1732.6,0
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,2,222.3,1
1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,74.6,1
0,0,1,1,35,1,0,0,0,0,0,0,0,0,2,0,1,655.3,0
1,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,1,475.25,0
1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,164.3,1
0,0,0,0,10,1,0,2,0,0,0,1,1,1,0,1,3,865.1,0
0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,3,6132.7,0
0,0,1,0,45,1,0,1,1,1,1,0,1,1,1,0,2,3597.5,0
0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,35.9,1
0,0,1,0,37,1,0,0,0,0,0,0,0,0,0,0,2,697.65,0
1,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,1,96.05,1
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1,428.7,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0
0,0,1,1,65,1,1,1,1,1,0,0,0,1,2,1,1,4459.15,0
1,0,1,1,57,1,0,0,0,0,0,0,0,0,2,0,2,1167.6,0
1,0,0,0,3,1,0,2,0,0,1,0,0,0,0,1,1,238.1,0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,145.15,1
0,0,0,0,49,0,2,1,0,0,1,0,0,0,0,1,2,1453.1,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,191.05,1
1,0,1,0,70,0,2,1,0,1,1,1,1,1,2,0,2,4039.3,0
1,0,1,1,53,1,0,0,0,0,0,0,0,0,1,1,2,1039.45,0
0,0,1,1,53,1,1,0,0,0,0,0,0,0,2,0,3,1336.1,0
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,75.05,1
0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,1,3,493.4,0
0,1,0,0,52,0,2,1,0,1,0,0,1,1,0,1,0,2550.9,1
0,1,0,0,65,1,1,2,1,0,1,1,1,1,2,1,0,7246.15,0
1,0,0,0,48,1,1,0,0,0,0,0,0,0,1,0,2,1203.95,0
1,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,62.25,1
0,0,0,0,3,1,1,2,0,1,1,0,1,1,0,0,1,313.6,0
0,0,1,0,45,1,1,2,0,1,0,0,0,0,0,0,2,3775.85,0
